episode,step,x,y,z,action0,action1,action2,reward,exploration_reward,proximity_reward,energy,exploration_norm,proximity_norm,energy_norm,normalized_reward,td_error,action_saturation,rule_override
1,35,10.0,7.261710384424199,9.182507159047335,0.7120751202056841,-0.4493799871361732,0.8360864920845812,-49.648027922314036,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,36,10.0,7.072355216914627,9.534808779709389,-0.08942641504525062,-0.8584389991912409,0.07950270262005188,-44.50557797191222,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,37,9.955286792993254,6.643135722271129,9.574560130560783,-0.4146008895261013,-0.31231269764164504,0.34005044658848904,-27.878917899404044,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,38,9.74798635157086,6.486979375966774,9.744585351115063,-0.21181503021954695,0.1422739126381114,-0.3348610710470279,-22.071066146068848,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,39,9.642078838976715,6.558116330596108,9.57715481956854,-0.5826746549937627,-0.32589059296871303,0.21369366809169277,-20.383143928219507,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,40,9.35074151563595,6.395171036436271,9.684001652090146,0.49184101570448235,-0.5748256427130454,0.5865515861431521,-44.505907831647086,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,41,9.596662020919226,6.1077582180821555,9.97727744209807,0.11072087316152168,0.6403200313506892,-0.5350332172734815,-27.996225437573187,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,42,9.652022456842298,6.427918229953959,9.70976083663946,0.30790092051709594,0.8983542658409107,-0.15032848038729063,-31.677462065432124,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,43,9.805972915499662,6.877095358202684,9.63459659722757,0.33575834713093133,-0.42918110306408397,-0.12847252763191253,-46.844110098178746,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,44,9.973852086066499,6.662504810503623,9.570360334558991,0.4291501642411881,0.6609519510352646,0.5943349567114791,-49.03882554781765,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,45,10.0,6.9929807826731265,9.867527809904058,-0.8649458873849121,0.9375960361705347,0.645491925243739,-46.38993309837637,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,46,9.697495733952584,7.3208935514455815,10.0,-0.4861687831538908,0.519847962119891,0.7178114200425865,-43.954300134886694,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,47,9.457024913770072,7.578022906831627,10.0,-0.9707785151014787,-0.12574669742248834,-0.39592339297745704,-31.290807018085143,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,48,8.997343534537043,7.518479546110335,9.812523033294084,-0.31777505450255283,0.10157971837747759,0.45045033037875015,-46.24705162555392,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,49,8.83845601012031,7.569269404392985,10.0,-0.9459442737931696,-0.7254718215716005,0.6697447875896183,-43.39963261355581,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,50,8.49255475072163,7.303987797757096,10.0,0.5940434418392304,-0.9358695608747549,-0.07323891316428299,-40.03686014472711,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,51,8.759924602008473,6.882767247724184,9.967036287345389,-0.2036917685135351,-0.8372082572608415,-0.5580926769578867,-23.61632824699005,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,52,8.660716112483566,6.475003265768733,9.695216115622426,0.7460307433156936,-0.9307655079841852,0.4288443775255659,-32.414499852100555,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,53,8.954986561479346,6.107864530001662,9.864372988384655,0.4342387711740503,-0.10960002715139616,0.9174430873190995,-49.54131349682456,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,54,9.167656917707466,6.054187432597671,10.0,-0.6529029575488721,-0.9502082703278665,-0.5911372379847577,-26.16933913629783,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,55,8.915690723159878,5.687486134749381,9.771870231880145,0.2467365589354431,0.6644710089951174,-0.730051864257476,-14.431133243848423,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,56,9.036933082207804,6.013996454083949,9.413134539724076,-0.9012653522695402,0.06930733259591526,0.8708756616233329,-25.54392517459421,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,57,8.677918171694886,6.041604711460263,9.760043856650835,-0.17348537689661914,0.26415496116927617,0.5968944685153292,-45.50898492940392,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,58,8.591175484530902,6.173682190089341,10.0,0.016422426934780354,-0.6361195686006613,-0.17509357286282023,-39.301185702240886,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,59,8.599386697873877,5.855622410608233,9.912453214895093,0.7755786712441264,0.5101400062212289,-0.9954830018487308,-17.161155998404627,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0
1,60,8.884283300732836,6.043014302808849,9.546778221569662,-0.7721224956082406,0.09135451103017767,0.19869797047674598,-21.883155517229962,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,61,8.498222057739472,6.088691557754748,9.646127205570036,-0.8062705698971797,0.5150250452002061,-0.46712371419453635,-8.539113680380249,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,62,8.119574849058653,6.330561722742464,9.426752845284339,0.8288177613295233,0.7294279189963311,-0.19311627860931257,-5.254059431459756,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,63,8.489303186987089,6.6559531232555225,9.340605366250335,-0.3435368910747536,-0.527154427251127,0.35874836100634555,-15.62043252249958,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,64,8.317534743821223,6.3923759132690225,9.519979544276989,0.5957832943309014,0.3902507235384802,0.24948030104845675,-21.608801753787528,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,65,8.61542638703925,6.587501272452616,9.644719693148259,0.1988371603573471,0.20156608831532075,-0.27149202363820035,-15.781095238977345,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,66,8.714844964683458,6.688284314041027,9.508973684789714,0.8068567691000303,-0.19316491094786659,-0.14239279058118348,-11.307769658969784,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,67,9.118273344440952,6.591701859714443,9.437777290344899,-0.14582681727842828,0.8605552865458066,0.6088184634267131,-25.940158934658523,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,68,9.04975734820106,6.9960294304425,9.72382758156998,0.1795386629513367,-0.4683441851935881,0.851074008437934,-48.745828328748,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,69,9.139526678768021,6.761857340216157,10.0,-0.6950699578269708,0.6678580525717737,-0.18637052187864,-37.677605638939745,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,70,8.791991703394384,7.09578636310078,9.906814740009827,0.9740273549777025,0.6933696690992956,0.043654102556607954,-40.433187356594885,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,71,9.199054286509684,7.38555733012236,9.925058531274477,-0.919206128282458,0.19902649575782583,-0.8567731305836233,-19.748338894005006,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,72,8.837801187710228,7.463775845125142,9.588341946312442,0.047229498285028315,0.3375599152931421,0.4247511413780092,-31.052486259605253,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,73,8.861415936419128,7.632555799672568,9.800717513101796,0.8521871010008619,0.7803096559958673,-0.529602988147746,-17.8706019136031,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,74,9.196643719839166,7.939508904282494,9.592385756377379,-0.25633912533826253,0.582364013399135,0.6158022410969333,-36.73300139241201,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,75,9.068474158617498,8.230690907693642,9.900286873448612,-0.08801091484647938,0.4225120875467183,-0.5855696267393586,-21.416176205992155,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,76,9.024468701799202,8.441946948562858,9.607502064103855,0.016341545738076224,-0.9104954300156054,0.9379733000642949,-44.8607738157044,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,77,9.030718760744834,8.093714890314779,9.96624342852513,0.867068729698794,-0.6648827987454113,0.5893271638416637,-47.57968230401973,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,78,9.3799365058028,7.825928884715937,10.0,0.26999031058524325,-0.9559422906167745,-0.5535912054448981,-26.86324541939992,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,79,9.498646716510459,7.4056170946465265,9.75659523298514,-0.038429370498330284,0.03901574298685295,0.45057234510550237,-47.35122977662217,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,80,9.47943203168463,7.425124965710158,9.981881400574418,-0.3654506288313568,0.41805007377942105,0.16181882987557694,-47.50598004731152,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,81,9.296706720428297,7.634149998985797,10.0,0.572127951125688,-0.4098217916847062,0.3738068557337446,-48.76967012372494,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,82,9.582770692401336,7.429239105714863,10.0,0.9892525773431473,0.9678991684051739,0.9412669144085697,-49.89504497665256,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0
1,83,9.87829083145234,7.71838032544527,10.0,-0.3541831292779709,-0.7586026639307517,-0.08173439143886818,-45.46997902863249,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,84,9.7011992689186,7.339078997988986,9.95913280476639,-0.35543331957849267,-0.2156654829028528,-0.2723219328834785,-34.59961946499373,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,85,9.52348261270518,7.231246258707256,9.822971841064339,0.42948612317844614,-0.9342682671730129,0.2778648998103208,-39.66373225460501,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,86,9.725092678281735,6.7926805485583746,9.953407628506314,0.9119683106056578,-0.5141241989028489,-0.9543518341524007,-49.194963133206336,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,87,10.0,6.6112182985809325,9.61656522454058,-0.796090928944124,-0.019061871846173695,0.16601183730090852,-25.23551036245007,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,88,9.6019545404213,6.601687362775014,9.699571142170603,0.6447057431368317,-0.9954070803753465,-0.3315328706867384,-35.76308046621685,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0
1,89,9.863727870166935,6.197516888638363,9.564957073033364,-0.3006819285187403,-0.8005791705687355,-0.21377242320718537,-24.347192199799252,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,90,9.713386907613085,5.797227307895021,9.458070862642327,0.19318379405727248,0.27156133153447004,0.690670698064271,-33.22537946572295,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,91,9.809978803382164,5.933007971891676,9.80340620717129,-0.1452120155853278,0.19774928148175985,0.7376966440361856,-46.804225620692435,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,92,9.737372796523431,6.031882611360732,10.0,-0.29218911348176935,-0.699357582153076,0.09776544329559034,-45.264608681538554,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,93,9.591278241694226,5.682203824859819,10.0,-0.015359521318840885,0.5042002491951469,-0.3249912470934684,-34.81827926165215,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,94,9.583598481162788,5.934303945256151,9.83750437916125,0.4249485383309153,0.6034246890046333,0.3964984231759707,-46.862566638693394,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,95,9.796072747792156,6.236016286157234,10.0,-0.6618236876540575,0.48023516387641996,-0.39421654891372526,-32.61996465537245,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,96,9.46516090761046,6.4761338654503025,9.802891727714488,-0.06666831375051974,0.11277386781107035,0.3297835067246435,-42.5798537838944,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,97,9.431826751674583,6.53252079776681,9.967783476430032,-0.8165949167986462,-0.9983651894200514,-0.6464048100990749,-26.910115781957956,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0
1,98,9.148818595566969,6.186516327781274,9.743758283960778,-0.47356715097373825,0.9172132047015302,0.8280551905752234,-45.690191841643745,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
1,99,8.969889463829002,6.533069423785486,10.0,0.4431560325695052,0.303084949538613,0.6037674371202388,-47.96235648890492,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,0,10.0,10.0,10.0,0.6295202935109716,0.1311736596828441,0.7550525274166922,-40.969461705506056,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,1,10.0,10.0,10.0,0.6012707355022604,-0.0595536450742733,0.1290760073185202,-49.46868146167041,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,2,10.0,9.97022317794481,10.0,-0.26282077654657376,0.6044252803782271,0.19209294347727823,-49.46588475015249,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,3,9.868589613640877,10.0,10.0,-0.9649585660087572,0.3887534343089232,-0.10473209367746206,-46.25029029233379,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,4,9.407144238345778,10.0,9.949916875216381,0.635787111408451,0.43407642457980855,0.6072183578481123,-49.46156390562556,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,5,9.725037790807814,10.0,10.0,-0.4822126747882174,-0.7579874162860667,0.3837725828128902,-47.634791392834074,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,6,9.483931455881754,9.621006295736477,10.0,-0.9679954075208594,-0.3210488657240733,-0.28938735483451694,-36.24718384799123,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,7,9.027377091428269,9.46958382026775,9.863510654243987,0.24442997923826204,0.8791409058823787,-0.1817397995125949,-42.12686058954917,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,8,9.149592079733841,9.909154268484462,9.772640755464353,-0.27081588206141105,-0.1888724016231682,-0.8298237306903613,-34.73725352709959,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,9,9.014184140219298,9.81471806873028,9.35772889476494,-0.937884497319686,-0.4690601542698223,0.06049154893348874,-19.647062466268533,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,10,8.567735233418283,9.591437490262313,9.38652389667534,0.9262723064172549,0.26947220685792406,0.921922389567883,-25.25619672984777,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,11,8.914818147024558,9.692411251481543,9.731976855673706,-0.1874684649265448,-0.42286751864340455,-0.5257776193436705,-17.081162870665473,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,12,8.821083915899795,9.480977495179081,9.469088049755879,0.65598292624017,0.31829096934499534,0.587754731359416,-31.538878528594065,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,13,9.149075375517661,9.64012297815226,9.76296541229763,0.12128575089356253,0.9529191222995301,0.5792969236937529,-50.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,14,9.203135750380925,10.0,10.0,0.871768151533717,0.05595154910500599,-0.12681156948631034,-50.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,15,9.639019821209809,10.0,9.936594215975147,-0.1545284513031593,0.6603910899689969,0.7325290010133276,-48.85608188686814,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,16,9.56175559633219,10.0,10.0,0.769199741552592,-0.07021342831826982,-0.493698822570489,-47.07681573354214,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,17,9.946355462912999,9.964893286223834,9.753150591407564,0.250458768557108,0.9646088412530722,0.5874160689546266,-48.46946170551681,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,18,10.0,10.0,10.0,-0.5632437973476911,0.0947583697538279,-0.10192119659497445,-49.8613524300138,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,19,9.718378106180184,10.0,9.949039402580869,0.3328111858010423,-0.4194650006528786,-0.823324258704321,-39.16927974078577,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,20,9.88478369738637,9.79026750180905,9.537377277420237,-0.23999322259808986,-0.9534327153381714,-0.5311775265237133,-29.47220818308445,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,21,9.777403062757243,9.363671246544634,9.299711483022508,-0.7732448990153207,0.07118658993387017,-0.6854466733487403,-14.200273523745109,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,22,9.404131261584794,9.398035452086472,8.96882289301129,-0.4609702238785869,-0.7687256381054954,0.13117819070777803,-4.93453857017662,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,23,9.17364615218979,9.013672637276645,9.03441198764115,-0.13823538370480604,0.596358006970545,-0.7630324155191337,-12.00878579835814,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,24,9.104528461043932,9.311851637713827,8.652895783781576,-0.03032316160587767,0.5771321600279382,0.9725966898627583,-21.233687338766334,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,25,9.091127104298613,9.566915870997223,9.08273602866033,0.28367680650741867,0.6989622029672806,-0.944505779770558,-37.92472758755903,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,26,9.20846872896717,9.856038416784022,8.692045495755515,-0.24382716275302663,0.7683939108992544,-0.31753091947442,-50.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,27,9.08655514899773,10.0,8.533280037850707,-0.5302819912080512,0.26018154159238516,-0.0007479925537277055,-50.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,28,8.821414157882504,10.0,8.532906041580175,-0.0634270405323567,0.06370208082606377,-0.18476815848464767,-50.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,29,8.789700639159745,10.0,8.44052196683396,0.1228432864009601,-0.1635190400801123,0.3304513199762136,-42.07538522484291,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,30,8.851122280779727,9.918240482063776,8.60574762257049,-0.6305640883622576,-0.40547534411440234,-0.5253087964431673,-23.67931320843441,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,31,8.53584024004277,9.7155028122213,8.34309322721817,0.3817152448754364,0.3807187787788697,0.26094379900653863,-39.628280839572504,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,32,8.726697859293969,9.905862198432535,8.473565124543107,-0.1363994891821212,0.8317910611117132,-0.6091675458300172,-50.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,33,8.661120160468235,10.0,8.180691550790101,-0.7154277511393583,-0.20734874336711973,-0.5150097598015784,-40.613277854943206,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,34,8.303406288848686,9.896325629461286,7.9231866737328644,-0.747566812028591,0.8407320639225677,-0.9909856406997688,-49.36922162737616,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0
2,35,8.054092059668749,10.0,7.592692038117606,0.6234324333982866,-0.43439681940887653,0.007598695783247678,-31.150314269301813,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,36,8.365808272265745,9.782801593153865,7.596491385959231,0.2504794668026995,-0.24271698851991208,0.8239786276861336,-22.167647472788122,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,37,8.491048004267391,9.661443100250237,8.008480695197822,-0.9612753902603792,-0.025754161706683654,-0.19182699199220177,-18.665981290081998,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,38,8.010410314038833,9.648566019528218,7.912567200179864,-0.2209494164644008,0.056420581571323236,-0.6212563976418879,-24.694690568799672,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,39,7.899935607475973,9.676776309887606,7.601939006052702,-0.4533310914901614,0.5485636050828555,0.9078091621892859,-40.269601174470566,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,40,7.703432176216077,9.914559759305876,7.995443044597646,-0.4288959272689581,0.41729995094677297,0.4546639547229161,-50.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,41,7.48898421543505,10.0,8.222775018934216,0.9224310091533345,-0.14048346004936163,-0.3749774555568215,-42.830776138127284,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,42,7.947633264455229,9.930149133414494,8.036329581076485,0.8955868118336145,-0.9429171454951544,0.3025551517001954,-17.18673888190323,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,43,8.283013582143015,9.577044501199143,8.14963076143614,0.12780021938607455,-0.2906943775549873,0.2945444932668193,-14.756653119226296,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,44,8.346913690360706,9.431697315777472,8.296903004669282,0.8745672653172438,-0.4101013632180699,-0.18071413888017784,-6.983960836007797,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,45,8.784197318569532,9.226646636255031,8.206545936148666,0.09217317473694031,-0.20470249085346115,0.18103070622920803,-7.004035344162232,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
2,46,8.83028390433996,9.124295394377308,8.29706128612467,-0.9373149704158288,-0.8856501457133925,-0.3020690620069084,2.608831077359911,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0
